date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-09-24,BR_SC_420390,13,0,,,1840,8,,
2020-09-24,BR_SC_420395,3,0,,,928,12,,
2020-09-24,BR_SC_420400,0,0,,,188,1,,
2020-09-24,BR_SC_420410,1,0,,,99,1,,
2020-09-24,BR_SC_420415,3,0,,,85,1,,
2020-09-24,BR_SC_420417,0,0,,,45,1,,
2020-09-24,BR_SC_420419,0,0,,,34,1,,
2020-09-24,BR_SC_420420,39,1,,,6527,63,,
2020-09-24,BR_SC_420425,1,0,,,441,15,,
2020-09-24,BR_SC_420430,8,0,,,2958,22,,
2020-09-24,BR_SC_420435,0,0,,,70,1,,
2020-09-24,BR_SC_420440,0,0,,,239,1,,
2020-09-24,BR_SC_420445,0,0,,,9,0,,
2020-09-24,BR_SC_420450,0,0,,,327,5,,
2020-09-24,BR_SC_420455,5,0,,,325,7,,
2020-09-24,BR_SC_420460,40,1,,,6912,93,,
2020-09-24,BR_SC_420470,4,0,,,107,0,,
2020-09-24,BR_SC_420475,0,0,,,7,0,,
2020-09-24,BR_SC_420480,6,0,,,645,9,,
2020-09-24,BR_SC_420490,2,1,,,103,2,,
2020-09-24,BR_SC_420500,0,0,,,87,4,,
2020-09-24,BR_SC_420510,0,0,,,110,0,,
2020-09-24,BR_SC_420515,0,0,,,68,2,,
2020-09-24,BR_SC_420517,0,0,,,325,4,,
2020-09-24,BR_SC_420519,0,0,,,76,1,,
2020-09-24,BR_SC_420520,1,0,,,147,3,,
2020-09-24,BR_SC_420530,5,0,,,386,4,,
2020-09-24,BR_SC_420535,0,0,,,15,0,,
2020-09-24,BR_SC_420540,48,1,,,12747,133,,
2020-09-24,BR_SC_420543,0,0,,,82,1,,
2020-09-24,BR_SC_420545,4,0,,,899,8,,
2020-09-24,BR_SC_420550,4,0,,,484,9,,
2020-09-24,BR_SC_420555,0,0,,,46,2,,
2020-09-24,BR_SC_420560,0,0,,,18,0,,
2020-09-24,BR_SC_420570,1,0,,,386,1,,
2020-09-24,BR_SC_420580,1,1,,,495,9,,
2020-09-24,BR_SC_420590,6,0,,,2775,33,,
2020-09-24,BR_SC_420600,4,0,,,680,7,,
2020-09-24,BR_SC_420610,2,0,,,199,2,,
2020-09-24,BR_SC_420620,0,0,,,457,7,,
2020-09-24,BR_SC_420630,1,0,,,734,8,,
2020-09-24,BR_SC_420640,5,0,,,125,1,,
2020-09-24,BR_SC_420650,0,0,,,1512,18,,
2020-09-24,BR_SC_420660,0,0,,,11,0,,
2020-09-24,BR_SC_420665,0,0,,,138,0,,
2020-09-24,BR_SC_420670,-2,0,,,764,12,,
2020-09-24,BR_SC_420675,0,0,,,26,0,,
2020-09-24,BR_SC_420680,0,0,,,78,1,,
2020-09-24,BR_SC_420690,27,0,,,504,8,,
2020-09-24,BR_SC_420700,8,0,,,1391,11,,
2020-09-24,BR_SC_420710,1,0,,,567,3,,
2020-09-24,BR_SC_420720,0,0,,,177,2,,
2020-09-24,BR_SC_420730,9,0,,,1318,8,,
2020-09-24,BR_SC_420740,0,0,,,56,0,,
2020-09-24,BR_SC_420750,2,0,,,1596,12,,
2020-09-24,BR_SC_420757,0,0,,,28,0,,
2020-09-24,BR_SC_420760,0,0,,,91,1,,
2020-09-24,BR_SC_420765,1,0,,,83,2,,
2020-09-24,BR_SC_420768,0,0,,,466,3,,
2020-09-24,BR_SC_420770,4,0,,,168,0,,
2020-09-24,BR_SC_420775,0,0,,,76,0,,
2020-09-24,BR_SC_420780,6,0,,,152,1,,
2020-09-24,BR_SC_420785,0,0,,,77,2,,
2020-09-24,BR_SC_420790,1,0,,,37,0,,
2020-09-24,BR_SC_420800,0,0,,,125,1,,
2020-09-24,BR_SC_420810,3,0,,,118,4,,
2020-09-24,BR_SC_420820,39,0,,,7728,161,,
2020-09-24,BR_SC_420830,16,0,,,3180,62,,
2020-09-24,BR_SC_420840,1,0,,,451,5,,
2020-09-24,BR_SC_420845,2,0,,,417,11,,
2020-09-24,BR_SC_420850,12,0,,,545,7,,
2020-09-24,BR_SC_420860,1,0,,,79,0,,
2020-09-24,BR_SC_420870,1,0,,,202,3,,
2020-09-24,BR_SC_420880,5,0,,,984,7,,
2020-09-24,BR_SC_420890,17,0,,,3143,38,,
2020-09-24,BR_SC_420895,0,0,,,52,0,,
2020-09-24,BR_SC_420900,21,0,,,1082,10,,
2020-09-24,BR_SC_420910,203,2,,,21246,321,,
2020-09-24,BR_SC_420915,1,0,,,312,4,,
2020-09-24,BR_SC_420917,1,0,,,59,0,,
2020-09-24,BR_SC_420920,0,0,,,41,1,,
2020-09-24,BR_SC_420930,11,0,,,3330,70,,
2020-09-24,BR_SC_420940,10,1,,,898,14,,
2020-09-24,BR_SC_420945,0,0,,,36,1,,
2020-09-24,BR_SC_420950,0,0,,,102,0,,
2020-09-24,BR_SC_420960,6,0,,,563,8,,
2020-09-24,BR_SC_420970,0,0,,,34,1,,
2020-09-24,BR_SC_420980,0,0,,,49,0,,
2020-09-24,BR_SC_420985,0,0,,,261,2,,
2020-09-24,BR_SC_420990,2,0,,,168,0,,
2020-09-24,BR_SC_421000,3,0,,,232,1,,
2020-09-24,BR_SC_421003,-1,0,,,166,1,,
2020-09-24,BR_SC_421005,0,0,,,3,1,,
2020-09-24,BR_SC_421010,2,0,,,419,3,,
2020-09-24,BR_SC_421020,0,0,,,130,3,,
2020-09-24,BR_SC_421030,0,0,,,36,2,,
2020-09-24,BR_SC_421040,0,0,,,169,4,,
2020-09-24,BR_SC_421050,10,0,,,547,9,,
2020-09-24,BR_SC_421055,0,0,,,60,1,,
2020-09-24,BR_SC_421060,-2,-1,,,583,1,,
2020-09-24,BR_SC_421070,1,0,,,28,0,,
2020-09-24,BR_SC_421080,4,0,,,221,1,,
2020-09-24,BR_SC_421085,0,0,,,42,1,,
2020-09-24,BR_SC_421090,0,0,,,95,2,,
2020-09-24,BR_SC_421100,0,0,,,58,0,,
2020-09-24,BR_SC_421105,0,0,,,252,5,,
2020-09-24,BR_SC_421110,0,0,,,35,0,,
2020-09-24,BR_SC_421120,3,0,,,616,8,,
2020-09-24,BR_SC_421125,-1,0,,,91,0,,
2020-09-24,BR_SC_421130,6,0,,,2742,44,,
2020-09-24,BR_SC_421140,0,0,,,164,3,,
2020-09-24,BR_SC_421145,0,0,,,57,0,,
2020-09-24,BR_SC_421150,1,0,,,620,3,,
2020-09-24,BR_SC_421160,9,0,,,593,7,,
2020-09-24,BR_SC_421165,0,0,,,39,0,,
2020-09-24,BR_SC_421170,4,0,,,878,9,,
2020-09-24,BR_SC_421175,3,0,,,568,3,,
2020-09-24,BR_SC_421180,0,0,,,448,2,,
2020-09-24,BR_SC_421185,0,0,,,61,4,,
2020-09-24,BR_SC_421187,0,0,,,24,0,,
2020-09-24,BR_SC_421189,0,0,,,6,0,,
2020-09-24,BR_SC_421190,14,1,,,5864,56,,
2020-09-24,BR_SC_421200,1,0,,,46,0,,
2020-09-24,BR_SC_421205,1,0,,,59,0,,
2020-09-24,BR_SC_421210,0,0,,,245,5,,
2020-09-24,BR_SC_421220,0,0,,,106,6,,
2020-09-24,BR_SC_421223,0,0,,,13,0,,
2020-09-24,BR_SC_421225,3,0,,,189,2,,
2020-09-24,BR_SC_421227,0,0,,,60,1,,
2020-09-24,BR_SC_421230,0,0,,,290,2,,
2020-09-24,BR_SC_421240,0,0,,,93,5,,
2020-09-24,BR_SC_421250,1,0,,,1035,20,,
2020-09-24,BR_SC_421260,0,0,,,70,1,,
2020-09-24,BR_SC_421265,12,0,,,439,5,,
2020-09-24,BR_SC_421270,0,0,,,26,1,,
2020-09-24,BR_SC_421280,18,0,,,814,9,,
2020-09-24,BR_SC_421290,3,0,,,356,1,,
2020-09-24,BR_SC_421300,1,0,,,23,1,,
2020-09-24,BR_SC_421310,0,0,,,206,1,,
2020-09-24,BR_SC_421315,0,0,,,68,0,,
2020-09-24,BR_SC_421320,0,0,,,767,5,,
2020-09-24,BR_SC_421330,2,0,,,131,1,,
2020-09-24,BR_SC_421335,0,0,,,73,1,,
2020-09-24,BR_SC_421340,1,0,,,127,5,,
2020-09-24,BR_SC_421350,7,0,,,790,7,,
2020-09-24,BR_SC_421360,2,0,,,189,4,,
2020-09-24,BR_SC_421370,3,0,,,183,4,,
2020-09-24,BR_SC_421380,1,0,,,131,1,,
2020-09-24,BR_SC_421390,-1,0,,,59,0,,
2020-09-24,BR_SC_421400,1,0,,,464,5,,
2020-09-24,BR_SC_421410,0,0,,,42,2,,
2020-09-24,BR_SC_421415,0,0,,,15,0,,
2020-09-24,BR_SC_421420,0,0,,,286,7,,
2020-09-24,BR_SC_421430,0,0,,,56,3,,
2020-09-24,BR_SC_421440,0,0,,,24,2,,
2020-09-24,BR_SC_421450,0,0,,,53,0,,
2020-09-24,BR_SC_421460,-2,0,,,87,2,,
2020-09-24,BR_SC_421470,0,0,,,118,3,,
2020-09-24,BR_SC_421480,7,0,,,1075,10,,
2020-09-24,BR_SC_421490,1,0,,,150,4,,
2020-09-24,BR_SC_421500,3,0,,,510,3,,
2020-09-24,BR_SC_421505,0,0,,,30,1,,
2020-09-24,BR_SC_421507,0,0,,,63,1,,
2020-09-24,BR_SC_421510,0,0,,,249,2,,
2020-09-24,BR_SC_421520,0,0,,,55,0,,
2020-09-24,BR_SC_421530,0,0,,,136,1,,
2020-09-24,BR_SC_421535,0,0,,,21,0,,
2020-09-24,BR_SC_421540,0,0,,,40,1,,
2020-09-24,BR_SC_421545,6,0,,,459,3,,
2020-09-24,BR_SC_421550,1,0,,,242,6,,
2020-09-24,BR_SC_421555,0,0,,,27,0,,
2020-09-24,BR_SC_421560,0,0,,,82,1,,
2020-09-24,BR_SC_421565,0,0,,,284,5,,
2020-09-24,BR_SC_421567,0,0,,,36,1,,
2020-09-24,BR_SC_421568,0,0,,,61,1,,
2020-09-24,BR_SC_421569,0,0,,,60,0,,
2020-09-24,BR_SC_421570,0,0,,,642,15,,
2020-09-24,BR_SC_421575,0,0,,,44,0,,
2020-09-24,BR_SC_421580,3,0,,,674,13,,
2020-09-24,BR_SC_421590,1,0,,,71,1,,
2020-09-24,BR_SC_421600,0,0,,,75,2,,
2020-09-24,BR_SC_421605,0,0,,,84,2,,
2020-09-24,BR_SC_421610,3,0,,,265,0,,
2020-09-24,BR_SC_421620,5,2,,,1313,28,,
2020-09-24,BR_SC_421625,2,0,,,134,4,,
2020-09-24,BR_SC_421630,7,0,,,1224,26,,
2020-09-24,BR_SC_421635,4,0,,,168,2,,
2020-09-24,BR_SC_421640,3,0,,,151,2,,
2020-09-24,BR_SC_421650,1,0,,,296,6,,
2020-09-24,BR_SC_421660,27,0,,,6981,86,,
2020-09-24,BR_SC_421670,0,0,,,41,0,,
2020-09-24,BR_SC_421680,2,0,,,108,2,,
2020-09-24,BR_SC_421690,2,0,,,208,4,,
2020-09-24,BR_SC_421700,1,0,,,657,5,,
2020-09-24,BR_SC_421710,1,0,,,203,1,,
2020-09-24,BR_SC_421715,0,0,,,107,0,,
2020-09-24,BR_SC_421720,5,0,,,661,2,,
2020-09-24,BR_SC_421725,0,0,,,286,1,,
2020-09-24,BR_SC_421730,5,0,,,133,0,,
2020-09-24,BR_SC_421740,6,0,,,442,1,,
2020-09-24,BR_SC_421750,9,0,,,570,2,,
2020-09-24,BR_SC_421755,0,0,,,57,0,,
2020-09-24,BR_SC_421760,0,0,,,341,7,,
2020-09-24,BR_SC_421770,8,0,,,661,17,,
2020-09-24,BR_SC_421775,0,0,,,68,0,,
2020-09-24,BR_SC_421780,0,0,,,372,5,,
2020-09-24,BR_SC_421790,0,0,,,114,3,,
2020-09-24,BR_SC_421795,0,0,,,86,0,,
2020-09-24,BR_SC_421800,3,1,,,1814,25,,
2020-09-24,BR_SC_421810,0,0,,,148,3,,
2020-09-24,BR_SC_421820,8,0,,,1076,11,,
2020-09-24,BR_SC_421825,0,0,,,36,1,,
2020-09-24,BR_SC_421830,4,1,,,356,3,,
2020-09-24,BR_SC_421835,7,0,,,128,2,,
2020-09-24,BR_SC_421840,3,0,,,253,0,,
2020-09-24,BR_SC_421850,0,0,,,107,0,,
2020-09-24,BR_SC_421860,0,0,,,126,4,,
2020-09-24,BR_SC_421870,34,2,,,5009,82,,
2020-09-24,BR_SC_421875,6,0,,,360,0,,
2020-09-24,BR_SC_421880,1,0,,,383,3,,
2020-09-24,BR_SC_421885,0,0,,,39,0,,
2020-09-24,BR_SC_421890,1,0,,,133,2,,
2020-09-24,BR_SC_421895,0,0,,,2,0,,
2020-09-24,BR_SC_421900,6,0,,,711,15,,
2020-09-24,BR_SC_421910,0,0,,,42,2,,
2020-09-24,BR_SC_421915,0,0,,,76,1,,
2020-09-24,BR_SC_421917,0,0,,,85,1,,
2020-09-24,BR_SC_421920,0,0,,,36,0,,
2020-09-24,BR_SC_421930,4,1,,,1655,12,,
2020-09-24,BR_SC_421935,0,0,,,66,0,,
2020-09-24,BR_SC_421940,0,0,,,37,0,,
2020-09-24,BR_SC_421950,9,0,,,2056,29,,
2020-09-24,BR_SC_421960,0,0,,,97,0,,
2020-09-24,BR_SC_421970,4,0,,,1138,30,,
2020-09-24,BR_SC_421985,0,0,,,334,2,,
2020-09-24,BR_SC_422000,1,0,,,378,10,,
2020-09-24,BR_SE_280010,0,0,,,72,0,,
2020-09-24,BR_SE_280020,1,0,,,563,14,,
2020-09-24,BR_SE_280030,48,3,,,34582,719,,
2020-09-24,BR_SE_280040,0,0,,,312,8,,
2020-09-24,BR_SE_280050,0,0,,,720,17,,
2020-09-24,BR_SE_280060,2,0,,,1153,22,,
2020-09-24,BR_SE_280067,5,0,,,600,15,,
2020-09-24,BR_SE_280070,0,0,,,171,7,,
2020-09-24,BR_SE_280100,0,0,,,672,12,,
2020-09-24,BR_SE_280110,0,0,,,90,0,,
2020-09-24,BR_SE_280120,1,0,,,410,8,,
2020-09-24,BR_SE_280130,14,0,,,736,19,,
2020-09-24,BR_SE_280140,9,0,,,859,17,,
2020-09-24,BR_SE_280150,0,0,,,282,13,,
2020-09-24,BR_SE_280160,23,0,,,413,10,,
2020-09-24,BR_SE_280170,0,0,,,336,18,,
2020-09-24,BR_SE_280190,0,0,,,59,1,,
2020-09-24,BR_SE_280200,0,0,,,164,4,,
2020-09-24,BR_SE_280210,0,0,,,2627,79,,
2020-09-24,BR_SE_280220,0,0,,,56,1,,
2020-09-24,BR_SE_280230,0,0,,,451,17,,
2020-09-24,BR_SE_280240,0,0,,,51,6,,
2020-09-24,BR_SE_280250,0,0,,,130,4,,
2020-09-24,BR_SE_280260,0,0,,,85,0,,
2020-09-24,BR_SE_280270,0,0,,,204,10,,
2020-09-24,BR_SE_280280,0,0,,,156,11,,
2020-09-24,BR_SE_280290,5,0,,,4583,90,,
2020-09-24,BR_SE_280300,3,0,,,995,30,,
2020-09-24,BR_SE_280310,0,0,,,41,0,,
2020-09-24,BR_SE_280320,0,0,,,919,28,,
2020-09-24,BR_SE_280330,6,0,,,320,20,,
2020-09-24,BR_SE_280340,0,0,,,88,6,,
2020-09-24,BR_SE_280350,8,1,,,2728,85,,
2020-09-24,BR_SE_280360,1,0,,,285,19,,
2020-09-24,BR_SE_280370,0,0,,,164,3,,
2020-09-24,BR_SE_280380,0,0,,,111,1,,
2020-09-24,BR_SE_280390,1,0,,,400,13,,
2020-09-24,BR_SE_280400,0,0,,,292,18,,
2020-09-24,BR_SE_280410,0,0,,,712,7,,
2020-09-24,BR_SE_280420,1,0,,,298,6,,
2020-09-24,BR_SE_280430,0,0,,,83,5,,
2020-09-24,BR_SE_280440,3,0,,,427,17,,
2020-09-24,BR_SE_280445,21,0,,,211,4,,
2020-09-24,BR_SE_280450,0,0,,,1173,24,,
2020-09-24,BR_SE_280460,0,0,,,791,24,,
2020-09-24,BR_SE_280470,0,0,,,85,4,,
2020-09-24,BR_SE_280480,41,1,,,3405,184,,
2020-09-24,BR_SE_280490,5,0,,,281,11,,
2020-09-24,BR_SE_280500,0,0,,,69,2,,
2020-09-24,BR_SE_280510,2,0,,,172,3,,
2020-09-24,BR_SE_280520,0,0,,,92,8,,
2020-09-24,BR_SE_280530,-1,0,,,97,9,,
2020-09-24,BR_SE_280540,11,0,,,182,8,,
2020-09-24,BR_SE_280550,0,0,,,366,15,,
2020-09-24,BR_SE_280560,24,0,,,678,12,,
2020-09-24,BR_SE_280570,3,0,,,1130,34,,
2020-09-24,BR_SE_280580,0,0,,,518,17,,
2020-09-24,BR_SE_280590,0,0,,,382,6,,
2020-09-24,BR_SE_280600,0,0,,,419,14,,
2020-09-24,BR_SE_280610,0,0,,,311,5,,
2020-09-24,BR_SE_280620,0,0,,,179,11,,
2020-09-24,BR_SE_280630,0,0,,,239,4,,
2020-09-24,BR_SE_280640,0,0,,,217,7,,
2020-09-24,BR_SE_280650,1,0,,,117,3,,
2020-09-24,BR_SE_280660,0,0,,,253,6,,
2020-09-24,BR_SE_280670,4,0,,,2122,87,,
2020-09-24,BR_SE_280680,0,0,,,258,6,,
2020-09-24,BR_SE_280690,1,0,,,88,4,,
2020-09-24,BR_SE_280700,0,0,,,169,2,,
2020-09-24,BR_SE_280710,1,0,,,1160,37,,
2020-09-24,BR_SE_280720,0,0,,,338,5,,
2020-09-24,BR_SE_280730,0,0,,,221,2,,
2020-09-24,BR_SE_280740,0,0,,,1579,37,,
2020-09-24,BR_SE_280750,4,0,,,204,8,,
2020-09-24,BR_SE_280760,2,0,,,697,21,,
2020-09-24,BR_SP_350010,5,0,,,360,11,,
2020-09-24,BR_SP_350020,0,0,,,112,4,,
2020-09-24,BR_SP_350030,0,0,,,281,6,,
2020-09-24,BR_SP_350040,0,0,,,61,3,,
2020-09-24,BR_SP_350050,0,0,,,161,5,,
2020-09-24,BR_SP_350055,0,0,,,24,0,,
2020-09-24,BR_SP_350060,0,0,,,48,1,,
2020-09-24,BR_SP_350070,6,1,,,611,13,,
2020-09-24,BR_SP_350075,0,0,,,70,1,,
2020-09-24,BR_SP_350080,2,0,,,51,2,,
2020-09-24,BR_SP_350090,0,0,,,39,2,,
2020-09-24,BR_SP_350100,1,0,,,213,7,,
2020-09-24,BR_SP_350110,0,0,,,64,2,,
2020-09-24,BR_SP_350115,0,0,,,231,6,,
2020-09-24,BR_SP_350120,0,0,,,58,3,,
2020-09-24,BR_SP_350130,1,0,,,216,5,,
2020-09-24,BR_SP_350140,1,0,,,16,4,,
2020-09-24,BR_SP_350150,0,0,,,25,0,,
2020-09-24,BR_SP_350160,53,3,,,4975,152,,
2020-09-24,BR_SP_350170,5,1,,,563,11,,
2020-09-24,BR_SP_350180,0,0,,,294,8,,
2020-09-24,BR_SP_350190,1,1,,,981,25,,
2020-09-24,BR_SP_350200,0,0,,,36,2,,
2020-09-24,BR_SP_350210,14,0,,,980,21,,
2020-09-24,BR_SP_350220,0,0,,,285,8,,
2020-09-24,BR_SP_350230,0,0,,,20,0,,
2020-09-24,BR_SP_350240,1,0,,,58,0,,
2020-09-24,BR_SP_350250,3,0,,,367,10,,
2020-09-24,BR_SP_350260,0,0,,,99,1,,
2020-09-24,BR_SP_350270,0,0,,,144,5,,
2020-09-24,BR_SP_350275,0,0,,,347,8,,
2020-09-24,BR_SP_350280,32,2,,,6071,139,,
2020-09-24,BR_SP_350290,1,0,,,600,11,,
2020-09-24,BR_SP_350300,1,0,,,102,5,,
2020-09-24,BR_SP_350310,1,0,,,38,2,,
2020-09-24,BR_SP_350315,0,0,,,5,1,,
2020-09-24,BR_SP_350320,44,1,,,4266,45,,
2020-09-24,BR_SP_350330,60,1,,,3418,65,,
2020-09-24,BR_SP_350335,0,0,,,10,0,,
2020-09-24,BR_SP_350340,1,0,,,107,1,,
2020-09-24,BR_SP_350350,0,0,,,55,0,,
2020-09-24,BR_SP_350360,1,0,,,100,3,,
2020-09-24,BR_SP_350370,0,0,,,136,6,,
2020-09-24,BR_SP_350380,14,-1,,,895,18,,
2020-09-24,BR_SP_350390,5,1,,,1812,77,,
2020-09-24,BR_SP_350395,0,0,,,40,0,,
2020-09-24,BR_SP_350400,11,0,,,1211,23,,
2020-09-24,BR_SP_350410,17,0,,,1760,53,,
2020-09-24,BR_SP_350420,2,0,,,323,9,,
2020-09-24,BR_SP_350430,1,0,,,84,1,,
2020-09-24,BR_SP_350440,4,1,,,185,4,,
2020-09-24,BR_SP_350450,5,0,,,635,17,,
2020-09-24,BR_SP_350460,8,0,,,768,20,,
2020-09-24,BR_SP_350470,1,0,,,94,3,,
2020-09-24,BR_SP_350480,6,0,,,463,18,,
2020-09-24,BR_SP_350490,0,0,,,138,1,,
2020-09-24,BR_SP_350500,0,0,,,20,0,,
2020-09-24,BR_SP_350510,0,0,,,107,1,,
2020-09-24,BR_SP_350520,12,0,,,694,15,,
2020-09-24,BR_SP_350530,4,0,,,776,18,,
2020-09-24,BR_SP_350535,0,0,,,47,0,,
2020-09-24,BR_SP_350540,0,0,,,101,4,,
2020-09-24,BR_SP_350550,54,1,,,4120,122,,
2020-09-24,BR_SP_350560,10,0,,,685,25,,
2020-09-24,BR_SP_350570,45,6,,,6328,362,,
2020-09-24,BR_SP_350580,0,0,,,64,2,,
2020-09-24,BR_SP_350590,1,0,,,614,20,,
2020-09-24,BR_SP_350600,187,3,,,9804,180,,
2020-09-24,BR_SP_350610,35,0,,,1047,23,,
2020-09-24,BR_SP_350620,0,0,,,39,0,,
2020-09-24,BR_SP_350630,0,0,,,97,3,,
2020-09-24,BR_SP_350635,11,-1,,,1782,40,,
2020-09-24,BR_SP_350640,0,0,,,85,2,,
2020-09-24,BR_SP_350650,32,0,,,2009,66,,
2020-09-24,BR_SP_350660,5,1,,,394,24,,
2020-09-24,BR_SP_350670,2,0,,,169,6,,
2020-09-24,BR_SP_350680,6,0,,,122,3,,
2020-09-24,BR_SP_350690,4,0,,,142,3,,
2020-09-24,BR_SP_350700,4,0,,,918,16,,
2020-09-24,BR_SP_350710,0,0,,,309,1,,
2020-09-24,BR_SP_350715,0,0,,,6,0,,
2020-09-24,BR_SP_350720,0,0,,,3,0,,
2020-09-24,BR_SP_350730,1,0,,,86,1,,
2020-09-24,BR_SP_350740,1,2,,,208,6,,
2020-09-24,BR_SP_350745,2,0,,,44,1,,
2020-09-24,BR_SP_350750,7,0,,,2281,41,,
2020-09-24,BR_SP_350760,53,2,,,2988,70,,
2020-09-24,BR_SP_350770,1,0,,,83,7,,
2020-09-24,BR_SP_350775,0,0,,,55,3,,
2020-09-24,BR_SP_350780,3,0,,,491,18,,
2020-09-24,BR_SP_350790,0,0,,,129,2,,
2020-09-24,BR_SP_350800,2,0,,,267,6,,
2020-09-24,BR_SP_350810,2,1,,,283,12,,
2020-09-24,BR_SP_350820,0,0,,,56,3,,
2020-09-24,BR_SP_350830,2,0,,,95,0,,
2020-09-24,BR_SP_350840,2,0,,,1151,40,,
2020-09-24,BR_SP_350850,7,1,,,1414,47,,
2020-09-24,BR_SP_350860,3,0,,,332,12,,
2020-09-24,BR_SP_350870,0,0,,,92,0,,
2020-09-24,BR_SP_350880,2,0,,,268,2,,
2020-09-24,BR_SP_350890,0,0,,,35,2,,
2020-09-24,BR_SP_350900,3,0,,,2091,93,,
2020-09-24,BR_SP_350910,0,0,,,55,1,,
2020-09-24,BR_SP_350920,3,0,,,1528,76,,
2020-09-24,BR_SP_350925,0,1,,,1512,26,,
2020-09-24,BR_SP_350930,-2,0,,,192,6,,
2020-09-24,BR_SP_350940,0,0,,,464,9,,
2020-09-24,BR_SP_350945,2,0,,,75,0,,
2020-09-24,BR_SP_350950,136,12,,,30805,1215,,
2020-09-24,BR_SP_350960,0,0,,,1185,66,,
2020-09-24,BR_SP_350970,12,2,,,713,23,,
2020-09-24,BR_SP_350980,5,0,,,72,1,,
2020-09-24,BR_SP_350990,0,0,,,180,7,,
2020-09-24,BR_SP_350995,0,0,,,48,2,,
2020-09-24,BR_SP_351000,1,0,,,287,4,,
2020-09-24,BR_SP_351010,1,0,,,35,0,,
2020-09-24,BR_SP_351015,2,0,,,42,1,,
2020-09-24,BR_SP_351020,3,0,,,654,18,,
2020-09-24,BR_SP_351030,0,0,,,252,2,,
2020-09-24,BR_SP_351040,57,1,,,1136,30,,
2020-09-24,BR_SP_351050,6,0,,,2188,93,,
2020-09-24,BR_SP_351060,12,0,,,7407,339,,
2020-09-24,BR_SP_351070,7,0,,,138,6,,
2020-09-24,BR_SP_351080,5,-1,,,416,6,,
2020-09-24,BR_SP_351090,0,0,,,60,0,,
2020-09-24,BR_SP_351100,5,0,,,369,3,,
2020-09-24,BR_SP_351110,5,0,,,4039,126,,
2020-09-24,BR_SP_351120,0,0,,,243,4,,
2020-09-24,BR_SP_351130,0,0,,,196,7,,
2020-09-24,BR_SP_351140,0,0,,,156,6,,
2020-09-24,BR_SP_351150,11,0,,,586,12,,
2020-09-24,BR_SP_351160,0,0,,,169,5,,
2020-09-24,BR_SP_351170,2,0,,,324,8,,
2020-09-24,BR_SP_351190,0,0,,,111,1,,
2020-09-24,BR_SP_351200,1,0,,,261,10,,
2020-09-24,BR_SP_351210,1,0,,,94,2,,
2020-09-24,BR_SP_351220,1,0,,,372,11,,
2020-09-24,BR_SP_351230,2,0,,,267,7,,
2020-09-24,BR_SP_351240,0,0,,,1506,19,,
2020-09-24,BR_SP_351250,1,0,,,112,2,,
2020-09-24,BR_SP_351260,0,0,,,14,2,,
2020-09-24,BR_SP_351270,0,0,,,102,2,,
2020-09-24,BR_SP_351280,6,1,,,1522,35,,
2020-09-24,BR_SP_351290,0,0,,,277,14,,
2020-09-24,BR_SP_351300,23,2,,,3947,188,,
2020-09-24,BR_SP_351310,2,1,,,352,30,,
2020-09-24,BR_SP_351320,0,0,,,41,0,,
2020-09-24,BR_SP_351330,1,0,,,17,0,,
2020-09-24,BR_SP_351340,-109,0,,,746,28,,
2020-09-24,BR_SP_351350,9,1,,,6125,184,,
2020-09-24,BR_SP_351360,1,0,,,156,1,,
2020-09-24,BR_SP_351370,16,0,,,439,6,,
2020-09-24,BR_SP_351380,31,1,,,8112,352,,
2020-09-24,BR_SP_351385,0,0,,,17,0,,
2020-09-24,BR_SP_351390,3,0,,,121,4,,
2020-09-24,BR_SP_351400,2,0,,,91,0,,
2020-09-24,BR_SP_351410,3,0,,,274,4,,
2020-09-24,BR_SP_351420,0,0,,,70,3,,
2020-09-24,BR_SP_351430,2,0,,,87,1,,
2020-09-24,BR_SP_351440,7,0,,,833,23,,
2020-09-24,BR_SP_351450,0,0,,,244,2,,
2020-09-24,BR_SP_351460,0,0,,,420,3,,
2020-09-24,BR_SP_351470,0,0,,,18,1,,
2020-09-24,BR_SP_351480,7,1,,,299,6,,
2020-09-24,BR_SP_351490,-1,0,,,573,14,,
2020-09-24,BR_SP_351492,0,0,,,117,2,,
2020-09-24,BR_SP_351495,0,0,,,48,1,,
2020-09-24,BR_SP_351500,18,0,,,3437,168,,
2020-09-24,BR_SP_351510,4,0,,,1184,34,,
2020-09-24,BR_SP_351512,1,0,,,48,2,,
2020-09-24,BR_SP_351515,12,0,,,767,14,,
2020-09-24,BR_SP_351518,17,0,,,781,16,,
2020-09-24,BR_SP_351519,0,0,,,52,0,,
2020-09-24,BR_SP_351520,1,0,,,440,10,,
2020-09-24,BR_SP_351530,0,0,,,39,0,,
2020-09-24,BR_SP_351535,0,0,,,45,3,,
2020-09-24,BR_SP_351540,1,0,,,91,1,,
2020-09-24,BR_SP_351550,10,0,,,2299,35,,
2020-09-24,BR_SP_351560,1,0,,,133,3,,
2020-09-24,BR_SP_351565,0,0,,,10,0,,
2020-09-24,BR_SP_351570,43,0,,,3301,118,,
2020-09-24,BR_SP_351580,0,0,,,18,1,,
2020-09-24,BR_SP_351590,0,0,,,36,1,,
